t,x,y,z,vx,vy,vz,qw,qx,qy,qz,wbx,wby,wbz,Fx,Fy,Fz,Tx,Ty,Tz
3.18333333,4.96146704,5.00070516,5.00264084,-0.00071656116,4.72681303e-05,0.000461274779,0.988933853,-0.000280074749,0.148340846,-0.0021794955,0.00135590101,0.00170005442,-0.00122190123,0.000624882709,-0.000809396616,1.70135576,-9.38010124e-05,-0.000174208333,-0.000279758381
3.2,4.96145526,5.00070574,5.00264844,-0.000706615843,3.43861831e-05,0.000455859418,0.988931765,-0.000270447703,0.1483546,-0.00219163088,0.0013548146,0.00167231891,-0.00126884418,0.000993063055,-0.00112889306,1.70144944,-4.31729861e-06,-0.000191242182,-0.000127625881
3.21666667,4.96144375,5.00070601,5.00265597,-0.000690810753,1.6419292e-05,0.000451934963,0.988929715,-0.000260800653,0.148368103,-0.00220393457,0.00136025222,0.00164190322,-0.00128846046,0.00122285017,-0.0012556722,1.70084531,5.34369085e-05,0.000116525068,-0.000102443377
3.23333333,4.96143256,5.00070595,5.00266328,-0.000671348488,-3.56535183e-06,0.000438395525,0.98892764,-0.000251063696,0.14838176,-0.00221636208,0.0013730847,0.00166050406,-0.00130155383,0.00097946603,-0.000620336681,1.70056209,-0.000160251386,-3.68801005e-05,-8.04712579e-05
3.25,4.96142163,5.00070573,5.00267029,-0.000655759802,-1.34383168e-05,0.000420348428,0.988925573,-0.000241520981,0.148395367,-0.00222892667,0.00135248807,0.00165453935,-0.00132128144,0.000988592717,-0.000506426186,1.70132511,8.45994546e-05,-0.000124235473,0.000244887753
3.26666667,4.96141096,5.00070537,5.00267719,-0.00064002586,-2.14983398e-05,0.000414445169,0.98892353,-0.000231915135,0.148408812,-0.00224115346,0.00135400864,0.00163478085,-0.00128006739,0.00134437847,-0.000809685777,1.70087155,-0.000205516247,0.000165942584,-4.57117924e-06
3.28333333,4.96140065,5.0007048,5.00268388,-0.000618629413,-3.43848892e-05,0.000401323299,0.988921454,-0.000222578437,0.148422473,-0.00225342665,0.00132283554,0.00166104925,-0.0012903694,0.000972573823,-0.000634689511,1.70081083,-0.000360095905,0.00016848971,0.000104169361
3.3,4.9613906,5.00070405,5.00269034,-0.000603150419,-4.44862865e-05,0.000387235103,0.988919344,-0.00021373505,0.148436354,-0.00226563404,0.00126306196,0.00168759491,-0.001291351,0.00146941421,-0.000843733348,1.70113708,-0.000102307253,0.000111877645,-9.11536315e-05
3.31666667,4.96138094,5.00070309,5.00269664,-0.000579763966,-5.79147198e-05,0.000378339354,0.988917212,-0.00020500824,0.148450382,-0.0022779811,0.00125167518,0.00170534457,-0.00131000404,0.00133812623,-0.00048624811,1.70016023,-0.000104805008,-2.45124193e-05,1.86255762e-05
3.33333333,4.96137163,5.00070199,5.00270254,-0.000558467025,-6.56535988e-05,0.000353896431,0.988915085,-0.000196422484,0.148464377,-0.00229032437,0.00123487776,0.00170136599,-0.00131206679,0.000927202635,-0.000679288198,1.70122513,-0.000188548089,-0.000129534975,-0.000211267184
3.35,4.96136257,5.00070072,5.00270831,-0.000543710137,-7.64648063e-05,0.000346401953,0.988912981,-0.000188042032,0.148478202,-0.00230298189,0.00121616047,0.00168065182,-0.00135301432,0.000997359611,-0.000409479335,1.70184698,-4.48149955e-05,-0.000204107743,1.36994684e-05
3.36666667,4.96135377,5.00069934,5.00271413,-0.000527836666,-8.29818723e-05,0.00034880451,0.988910918,-0.000179722433,0.148491759,-0.00231563032,0.00120885199,0.00164813302,-0.00135301456,0.00106674067,-0.000416152297,1.7026787,-0.000274552783,0.000231376449,0.00017815621
3.38333333,4.96134526,5.00069784,5.0027202,-0.000510858961,-8.96051418e-05,0.000364444411,0.988908809,-0.00017179873,0.148505618,-0.0023280991,0.001158585,0.00168472996,-0.00133875603,0.00168638287,0.000561830475,1.70152913,-0.000404172975,0.00011803313,-6.65756258e-05
3.4,4.96133719,5.0006965,5.00272623,-0.000484019344,-8.06633321e-05,0.000361788291,0.988906676,-0.000164392384,0.148519631,-0.00234073478,0.00110012157,0.00170323333,-0.00136778484,0.00167848012,0.00066151699,1.7018521,-0.000450420634,0.000230311112,6.60432649e-05
3.41666667,4.96132957,5.00069533,5.0027323,-0.000457305503,-7.01349622e-05,0.000364272303,0.988904497,-0.000157590525,0.148533945,-0.00235337251,0.00102833917,0.00173954897,-0.0013788086,0.00160040675,0.000173021286,1.70161144,-0.00044939887,5.90141443e-05,4.37080489e-05
3.43333333,4.96132237,5.00069421,5.00273835,-0.000431834238,-6.73812429e-05,0.000362926128,0.988902306,-0.00015138688,0.148548334,-0.00236604143,0.000957884158,0.00174860467,-0.00139317464,0.0017428279,6.38922593e-05,1.70193272,-0.00056161198,6.93636815e-05,-0.00022343695
3.45,4.96131564,5.0006931,5.00274446,-0.000404096271,-6.6364366e-05,0.000366693243,0.988900101,-0.000145876027,0.148562813,-0.00237911403,0.000882842262,0.00175926551,-0.00145343161,0.00151944309,-5.09979202e-05,1.70143329,-0.000166147648,0.000156457857,-1.56734685e-05
3.46666667,4.9613093,5.00069198,5.00275051,-0.000379913583,-6.71760231e-05,0.000362511699,0.988897864,-0.000140580493,0.148577496,-0.00239223991,0.000858181298,0.00178404547,-0.00146359619,0.00141622607,-0.000214067184,1.70185249,-8.94961672e-05,7.85134822e-05,1.58379103e-05
3.48333333,4.96130335,5.00069081,5.00275659,-0.000357373645,-7.05830082e-05,0.000365002063,0.988895611,-0.000135405709,0.148592282,-0.00240536262,0.000843766214,0.00179647184,-0.00146537782,0.000941981523,-0.000228681482,1.70184433,2.21021359e-05,5.7054935e-05,7.877164e-05
3.5,4.96129764,5.00068957,5.00276271,-0.000342381543,-7.4222587e-05,0.000367362515,0.988893347,-0.000130217643,0.148607142,-0.00241837766,0.000843400544,0.00180555659,-0.00145236482,0.00144890174,-0.000326942376,1.70181659,-3.39879989e-05,-0.000156508248,7.35441129e-05
3.51666667,4.96129232,5.00068824,5.00276887,-0.000319321556,-7.94260365e-05,0.000369281443,0.988891114,-0.000125088148,0.148621797,-0.00243130296,0.000834910055,0.00178061073,-0.00144275529,0.00161110871,0.000698827378,1.70183664,-0.000622344939,-3.61966377e-05,0.000141136722
3.53333333,4.96128742,5.00068711,5.00277506,-0.000293679965,-6.83038534e-05,0.000371519503,0.988888887,-0.000120802597,0.148636403,-0.00244416584,0.000733662877,0.00177435553,-0.00145039703,0.00138926523,-0.000276543578,1.70054389,-0.000178066672,6.25829158e-05,-0.000169926174
3.55,4.9612829,5.00068589,5.00278094,-0.000271569122,-7.27051811e-05,0.000353182794,0.988886647,-0.000116717295,0.14865109,-0.00245728667,0.000714477021,0.00178420592,-0.00148458268,0.000308082679,7.17026646e-05,1.70173015,-0.000316786723,0.000146495751,2.83731804e-05
3.56666667,4.96127845,5.0006847,5.00278684,-0.000266665834,-7.15639978e-05,0.000353726031,0.988884379,-0.000113053546,0.148665968,-0.00247043273,0.000664845917,0.00180727354,-0.00149510104,0.000992176156,0.00047925136,1.70257599,-0.000310303989,2.25172711e-06,-0.000149632228
3.58333333,4.96127427,5.00068364,5.00279297,-0.00025087486,-6.39364755e-05,0.000367731174,0.988882108,-0.00010976728,0.148680848,-0.00248383621,0.00062464353,0.00180741509,-0.00153238421,0.00131839449,0.000139578486,1.70149624,-0.000233214013,0.000179695798,8.79808021e-05
3.6,4.96127044,5.00068261,5.00279904,-0.00022989196,-6.17150149e-05,0.000364551532,0.988879802,-0.000106804826,0.148695963,-0.00249717027,0.000584908891,0.0018358197,-0.00152993016,0.00107195198,0.00031256036,1.70159913,-0.000340870892,-0.000131835113,-6.05032876e-05
3.61666667,4.96126689,5.00068166,5.00280509,-0.000212831314,-5.67404623e-05,0.000363009485,0.988877522,-0.00010427707,0.148710904,-0.00251065092,0.000535993474,0.00181458072,-0.0015550771,0.00126288989,0.000234663707,1.70199567,-0.000428406975,9.66712166e-05,9.84498917e-05
3.63333333,4.96126368,5.00068078,5.00281122,-0.000192731797,-5.30056734e-05,0.000367778627,0.988875222,-0.000102330926,0.14872597,-0.00252408693,0.000466141703,0.00182961485,-0.00156016328,0.00107021815,0.00054153297,1.70160189,-0.000375331245,-7.51815729e-05,-5.29051213e-05
3.65,4.96126075,5.00068004,5.00281733,-0.000175698746,-4.43869085e-05,0.000366280536,0.988872936,-0.000100866355,0.148740936,-0.00253766638,0.000411586092,0.00181736113,-0.00158577523,0.00106103126,0.000233094176,1.70164416,-0.000368965066,8.88538247e-05,-3.55851503e-05
3.66666667,4.96125811,5.00067936,5.00282342,-0.000158811909,-4.06770994e-05,0.000365455191,0.988870632,-9.98789728e-05,0.148756018,-0.00255136527,0.000357057232,0.00183121492,-0.0016084706,0.000436227702,-9.57611045e-05,1.70190133,-9.17615042e-05,1.0467049e-05,7.60595417e-05
3.68333333,4.96125557,5.00067866,5.00282957,-0.00015186913,-4.22011847e-05,0.000368722792,0.988868327,-9.90269804e-05,0.148771112,-0.0025649825,0.000339529638,0.00183279594,-0.00160119863,0.00158967132,0.000269337696,1.70133762,-0.000198018684,-0.000309228332,-0.000106639554
3.7,4.96125347,5.00067803,5.00283562,-0.000126568725,-3.79145422e-05,0.000363018724,0.988866081,-9.84126014e-05,0.148785801,-0.00257877871,0.000314654301,0.0017834387,-0.0016266645,0.000220476561,0.000768976792,1.70204082,-0.000461815075,5.90177289e-05,-3.82362107e-05
3.71666667,4.96125141,5.0006776,5.00284176,-0.000123059731,-2.56758964e-05,0.0003685064,0.988863823,-9.83965607e-05,0.148800565,-0.00259271619,0.000246151825,0.00179246469,-0.00165411401,0.00127808915,-0.000185092453,1.70147855,-0.000408868289,0.000165115,-3.1134624e-05
3.73333333,4.9612497,5.00067712,5.00284784,-0.000102718311,-2.86217343e-05,0.000365045308,0.988861532,-9.89111827e-05,0.148815544,-0.00260677517,0.000185283688,0.00181841622,-0.00167801526,0.000211068942,-0.000293704792,1.70155223,-5.80225486e-05,0.000128295204,3.5771696e-06
3.75,4.96124805,5.00067657,5.00285389,-9.93590442e-05,-3.32961913e-05,0.000362756804,0.988859215,-9.95030519e-05,0.148830692,-0.00262084089,0.000176184826,0.00183878687,-0.00168020088,-0.000156113872,-0.000659754206,1.70084686,-9.41451292e-05,-9.90601441e-05,-1.28561722e-05
3.76666667,4.96124635,5.00067584,5.00285971,-0.000101843674,-4.37965056e-05,0.000349241981,0.988856917,-0.000100215512,0.148845709,-0.00263494207,0.000162549614,0.00182294595,-0.00168655754,0.000423828668,-0.000664392927,1.70188064,-0.000148856097,0.000185517021,-0.000196953251
3.78333333,4.96124476,5.00067493,5.00286558,-9.50982309e-05,-5.43706474e-05,0.00035218023,0.988854581,-0.000101084966,0.148860968,-0.00264933092,0.000148981235,0.00185237954,-0.00172350607,0.000865786714,-0.000280178896,1.70240553,0.000228567208,-0.000109243124,7.89990728e-05
3.8,4.96124341,5.00067395,5.00287164,-8.13188074e-05,-5.8829833e-05,0.000363472451,0.988852267,-0.000101669864,0.148876086,-0.00266357105,0.000180136164,0.00183517028,-0.00170077025,0.00052881248,0.000479438296,1.70119077,1.88072598e-05,-8.8364674e-05,-0.000195515271
3.81666667,4.96124219,5.0006731,5.00287756,-7.29024953e-05,-5.11993356e-05,0.00035543119,0.988849969,-0.00010219118,0.148891087,-0.00267806389,0.000192233131,0.00182115342,-0.00172961846,0.000356671529,-0.000429859434,1.70238999,0.000138656191,-8.55814066e-05,-9.0734476e-05
3.83333333,4.96124107,5.00067213,5.00288367,-6.72258917e-05,-5.80407609e-05,0.000366476127,0.988847688,-0.000102512426,0.148905976,-0.00269264836,0.000217647034,0.00180766355,-0.00173691278,0.00055437512,0.000176985992,1.70226414,-3.5562857e-05,0.000146198025,-0.000158761474
3.85,4.9612401,5.00067121,5.00288993,-5.84027376e-05,-5.52239414e-05,0.000375517989,0.988845376,-0.000102849481,0.148921058,-0.00270744805,0.000219554571,0.00183092677,-0.0017627407,0.000508292714,-0.000437127077,1.70158881,0.000165527291,5.46713973e-06,-4.40451267e-05
3.86666667,4.96123926,5.00067017,5.00289616,-5.03130078e-05,-6.21810349e-05,0.000373811708,0.988843063,-0.000102960767,0.148936146,-0.00272227281,0.000246790056,0.00183194421,-0.0017616813,0.000511068509,-2.74828243e-05,1.70172456,-0.000126979362,9.33840708e-05,-7.69700029e-05
3.88333333,4.96123856,5.00066913,5.00290239,-4.21790999e-05,-6.26184376e-05,0.000374265983,0.98884073,-0.000103223719,0.148951357,-0.00273722358,0.000231005322,0.00184671077,-0.00177934969,0.000329941144,4.64705431e-05,1.70203047,9.58375664e-05,-8.22100071e-05,2.39698274e-05
3.9,4.96123794,5.0006681,5.00290872,-3.69279235e-05,-6.1878836e-05,0.000379588852,0.988838414,-0.000103365417,0.14896646,-0.00275212399,0.000244528735,0.00183370505,-0.00177120283,0.000293111677,-9.46864795e-05,1.70177839,-0.000161223182,0.000161907885,-3.09234851e-05
3.91666667,4.96123741,5.00066704,5.00291507,-3.22629062e-05,-6.33858181e-05,0.000380899835,0.988836065,-0.000103713039,0.148981775,-0.00276709679,0.000221317375,0.00185933927,-0.00178348137,0.000617426272,-3.95847575e-05,1.70210669,-0.000289714697,5.51619706e-05,0.000136032611
3.93333333,4.96123703,5.00066597,5.00292153,-2.24362619e-05,-6.40158291e-05,0.000387435858,0.988833705,-0.000104467699,0.148997161,-0.00278194842,0.000170828136,0.00186784524,-0.00177638323,-0.000448308136,-0.000174417017,1.70176584,0.000114875515,0.000189369036,0.000113493507
3.95,4.96123654,5.00066486,5.002928,-2.95713075e-05,-6.67917621e-05,0.00038854712,0.988831307,-0.000105094829,0.149012796,-0.00279662848,0.00018280976,0.00189806511,-0.00175375354,-5.99624442e-05,0.000348969063,1.70096981,0.000220598841,0.000185756291,8.59505161e-05
3.96666667,4.96123603,5.00066384,5.00293429,-3.05256394e-05,-6.1237747e-05,0.000376989154,0.988828873,-0.000105450323,0.149028675,-0.00281115219,0.000212163688,0.00192780752,-0.00173035343,-9.14612927e-05,-1.71700525e-05,1.70017155,0.00018094218,0.000206961151,0.00015943892
3.98333333,4.9612355,5.00066281,5.00294016,-3.19812911e-05,-6.15110169e-05,0.000352726476,0.988826398,-0.000105600802,0.149044826,-0.00282543101,0.000232018897,0.00196087853,-0.00169763828,-9.87226307e-05,-0.00108925686,1.70202842,0.000162614229,0.000179591099,0.000341845495
4,4.96123494,5.0006615,5.00294613,-3.35525106e-05,-7.88470783e-05,0.000358016807,0.988823888,-0.000105606265,0.149061214,-0.00283922933,0.000240552137,0.0019895475,-0.00163803857,0.000583822145,-0.000408260061,1.70074815,-0.000209782165,0.000126481677,-8.02711592e-06
4.01666667,4.96123453,5.00066008,5.00295185,-2.42606926e-05,-8.5344739e-05,0.000342930983,0.988821353,-0.00010588574,0.149077766,-0.00285307964,0.000208911459,0.00200949228,-0.00164911463,-0.000112684619,0.000696343226,1.70131973,-5.76923508e-05,0.000189967452,0.000432407335
4.03333333,4.9612341,5.00065884,5.00295746,-2.6054124e-05,-7.42620923e-05,0.000336942116,0.988818782,-0.000106327091,0.149094567,-0.00286637424,0.000179676586,0.00203960158,-0.00158608026,-0.000390897638,-0.000109840865,1.70168265,-0.000217335545,0.000153991909,-8.35796944e-05
4.05,4.96123356,5.00065757,5.00296307,-3.22754531e-05,-7.6010264e-05,0.000336729323,0.988816179,-0.000107037527,0.149111569,-0.0028798214,0.000150407427,0.00206392893,-0.00160900585,-0.000413467284,-0.000192442785,1.70192973,-0.000123266027,-0.000163149512,0.000219484945
4.06666667,4.96123291,5.00065626,5.00296875,-3.88559893e-05,-7.9073086e-05,0.000340448853,0.988813608,-0.000107952405,0.149128356,-0.00289300512,0.000121509432,0.00203781481,-0.00158139555,-0.000492975987,-0.000206636146,1.70250048,-0.000239189099,4.96023072e-05,7.19931901e-05
4.08333333,4.96123213,5.00065488,5.00297464,-4.67019459e-05,-8.23618024e-05,0.000353252159,0.988811028,-0.000109195398,0.149145208,-0.00290614172,8.17105248e-05,0.00204548023,-0.00158167933,-0.000748270049,-0.000763073991,1.70105403,-0.000181518438,3.90678535e-05,0.00018525864
4.1,4.96123116,5.00065331,5.00298035,-5.86110336e-05,-9.45065022e-05,0.000343034515,0.98880844,-0.00011071324,0.14916211,-0.00291907126,4.53741581e-05,0.00205150094,-0.00156203136,0.000262408805,-0.000348913186,1.70102413,-0.000129736686,0.000107030608,0.000246012779
4.11666667,4.96123025,5.00065164,5.00298589,-5.44346677e-05,-0.000100059628,0.000332340986,0.988805832,-0.000112450309,0.149179152,-0.00293170382,1.39963134e-05,0.00206837391,-0.00153072157,0.00101216035,0.000308040542,1.70071354,-9.71126038e-05,-3.49441869e-05,-0.000140498447
4.13333333,4.96122961,5.00065005,5.00299117,-3.83256354e-05,-9.51570105e-05,0.000316704312,0.988803229,-0.000114286801,0.149196147,-0.00294453985,5.85788471e-06,0.00206274791,-0.0015566435,0.000492859342,-0.000583458049,1.7010118,-6.85182266e-05,-0.000221441749,-0.000240561056
4.15,4.9612291,5.00064831,5.00299627,-3.04815354e-05,-0.000104443034,0.000305814679,0.988800669,-0.000116164684,0.149212852,-0.00295770496,6.94141843e-06,0.00202748414,-0.00159642005,-0.000814850766,-0.000827308675,1.70204847,8.2511914e-05,8.3274757e-05,7.91795404e-05
4.16666667,4.96122838,5.00064635,5.00300146,-4.34502881e-05,-0.00011761006,0.000311424069,0.988798092,-0.000117950355,0.149229666,-0.00297074988,1.56920441e-05,0.00204079983,-0.00158051293,-0.000439614563,-0.000708948001,1.70120807,-0.000354339966,4.6364147e-05,5.72563654e-05
4.18333333,4.96122754,5.0006442,5.00300652,-5.04469712e-05,-0.000128893318,0.000303658067,0.988795506,-0.000120212234,0.14924654,-0.00298378984,-4.09230325e-05,0.00204783925,-0.00158845408,-0.00078922482,-0.000583299674,1.70118331,-0.000216958079,-4.71189697e-05,1.11475584e-05
4.2,4.96122649,5.0006419,5.00301144,-6.30078743e-05,-0.000138176821,0.000295497959,0.988792929,-0.000122760658,0.149263351,-0.00299685813,-7.439322e-05,0.00204013565,-0.00159694553,-0.000429670223,-0.000874679257,1.70140695,-0.00021383111,-6.19063547e-05,-0.000200728863
4.21666667,4.96122532,5.00063937,5.00301629,-6.98462883e-05,-0.000152097774,0.000290897241,0.988790362,-0.000125549523,0.149280079,-0.003010232,-9.74195616e-05,0.00203011902,-0.00163750828,0.000370271926,-0.00063050076,1.70213513,-0.000328830989,0.000234427602,-4.16351163e-05
4.23333333,4.96122426,5.00063666,5.00302126,-6.39532275e-05,-0.000162132505,0.000297885922,0.988787749,-0.000128762317,0.149297114,-0.00302372553,-0.000145688463,0.00206712666,-0.0016593137,0.000363580259,-0.000360760063,1.70209367,-0.00033097539,-0.000387608979,8.99512226e-05
4.25,4.96122329,5.00063387,5.00302633,-5.8166668e-05,-0.00016787418,0.000304214723,0.988785212,-0.000132425416,0.149313639,-0.00303716671,-0.000199871129,0.00200510838,-0.00166114828,-7.40417455e-05,-0.000809881912,1.70204223,-0.000243054942,8.53267916e-05,2.05440318e-05
4.26666667,4.9612223,5.00063085,5.00303149,-5.9345079e-05,-0.000180763851,0.000309724759,0.988782658,-0.000136411673,0.149330275,-0.00305062906,-0.000237876518,0.00201845367,-0.00166945555,-0.00061736622,-0.000141920005,1.70198694,-0.000268278888,-0.000115209602,0.000211729859
4.28333333,4.96122115,5.0006278,5.00303673,-6.91707675e-05,-0.000183022578,0.00031435481,0.988780126,-0.000140791223,0.149346759,-0.0030638669,-0.00028850928,0.0019998222,-0.001649858,2.31633338e-05,-0.000582165843,1.70166358,-0.000177227572,-0.000359113988,-0.000127509009
4.3,4.96122,5.0006246,5.00304196,-6.88021116e-05,-0.000192288035,0.000313838498,0.988777665,-0.000145376475,0.149362771,-0.00307730712,-0.000309114858,0.00194252301,-0.00167754065,-9.86374154e-05,-0.000490022975,1.70089587,-0.000511302004,2.07718729e-05,-5.55336644e-06
4.31666667,4.96121883,5.00062126,5.00304698,-7.03719748e-05,-0.000200086993,0.000301103751,0.9887752,-0.000150631237,0.149378808,-0.00309085591,-0.000386617873,0.00194533828,-0.00170242358,0.000126041458,-0.000579075744,1.70132661,-0.000189389269,-0.000296839866,-4.13365096e-05
4.33333333,4.96121769,5.00061778,5.0030519,-6.83659627e-05,-0.000209303269,0.000295224457,0.988772792,-0.000156124958,0.149394455,-0.00310449649,-0.000413180021,0.0018979208,-0.0017175835,-0.0001865081,-0.000419381827,1.70185341,-0.000279287103,8.68780485e-05,-2.95482737e-05
4.35,4.9612165,5.00061418,5.00305686,-7.13343313e-05,-0.000215977938,0.000297729374,0.988770367,-0.00016197944,0.149410214,-0.00311823114,-0.000454341141,0.0019114826,-0.00173521697,-0.000196765627,-0.000400064991,1.70205046,-0.000435033609,-0.000184221306,4.27782306e-05
4.36666667,4.96121526,5.00061047,5.00306192,-7.44659536e-05,-0.00022234517,0.0003033705,0.988767977,-0.000168412138,0.149425731,-0.00313199593,-0.000522315706,0.00188173132,-0.00174915204,6.99700158e-05,-0.000370742566,1.70152765,-0.000248811888,-0.000321684408,5.76149921e-05
4.38333333,4.96121404,5.00060667,5.00306693,-7.33523462e-05,-0.000228245722,0.000300690774,0.988765652,-0.000175181209,0.149440824,-0.00314573455,-0.000562536121,0.00183027975,-0.00175206247,-9.06899583e-05,-0.000771548371,1.7012781,-0.000172863676,-0.000223074392,7.1457566e-05
4.4,4.96121279,5.00060266,5.00307183,-7.47957217e-05,-0.000240525295,0.000294039287,0.98876337,-0.000182190203,0.149455624,-0.00315941377,-0.000591957065,0.00179459273,-0.00174930705,4.6826387e-05,-0.000195279003,1.70183436,-2.38052765e-05,0.000122901709,-9.10636561e-05
4.41666667,4.96121156,5.0005986,5.00307677,-7.40504566e-05,-0.000243633257,0.000296241062,0.988761063,-0.00018921288,0.149470585,-0.00317321709,-0.00059141624,0.00181414819,-0.001764284,0.000189950173,-0.000934035163,1.70171905,-0.000236052796,-0.000241059087,-0.000146231431
4.43333333,4.96121037,5.00059429,5.00308171,-7.10273057e-05,-0.000258498889,0.000296607594,0.988758802,-0.00019651511,0.149485228,-0.00318725904,-0.000620183671,0.00177558038,-0.00179760023,0.000424803929,8.31756649e-06,1.70182283,-0.000389967765,0.000215687527,-0.000210542473
4.45,4.9612093,5.00058998,5.00308669,-6.42663412e-05,-0.00025836651,0.000298625752,0.988756498,-0.000204287905,0.149500153,-0.00320165435,-0.00066978678,0.00180956483,-0.00184797808,0.000538372316,-0.000710145745,1.70170434,-0.000280332873,-0.000373822199,0.000185069962
4.46666667,4.96120837,5.00058549,5.00309167,-5.56978796e-05,-0.000269668831,0.000298758227,0.988754267,-0.000212463431,0.149514587,-0.00321586264,-0.000720735464,0.00174975055,-0.00183299738,-8.18930026e-05,-0.000319869804,1.70246134,-0.000337364085,-0.000234786704,6.59938883e-05
4.48333333,4.96120742,5.00058091,5.00309685,-5.70012473e-05,-0.000274759717,0.000310938693,0.988752083,-0.000221093454,0.149528711,-0.00323005136,-0.000774892371,0.00171203131,-0.00183881883,-0.000829529544,-5.08097225e-05,1.70210724,-0.000195624099,-7.59719571e-05,5.92161663e-05
4.5,4.96120625,5.00057632,5.00310214,-7.020362e-05,-0.000275568379,0.000317483382,0.988749914,-0.000229991431,0.149542734,-0.00324420124,-0.000807342733,0.00169973021,-0.00183901566,-0.00018496986,0.000340625365,1.70167947,-0.000190567648,-0.000205070444,-8.77009155e-06
4.51666667,4.96120503,5.00057181,5.00310743,-7.31475067e-05,-0.000270147158,0.000317219938,0.988747785,-0.000239136691,0.149556488,-0.00325840047,-0.000835690949,0.00166690242,-0.0018493014,-0.000439304156,6.3035302e-06,1.70179026,-0.000161594379,-0.000274714337,0.000123716929
4.53333333,4.9612037,5.00056731,5.00311274,-8.01392495e-05,-0.000270046834,0.000318719734,0.988745711,-0.000248517212,0.14956988,-0.00327246961,-0.000865796877,0.00162298883,-0.00183807636,0.000601671588,-0.000400584528,1.70164984,-0.0003621521,-0.000183224499,7.09781926e-05
4.55,4.96120252,5.00056271,5.00311804,-7.05633488e-05,-0.000276422335,0.000317984713,0.988743672,-0.000258385933,0.149583031,-0.00328651757,-0.000924005385,0.00159344306,-0.00184431901,0.000321803969,0.00011920138,1.70179641,-0.000201006779,-0.000383446592,-0.00027583269
4.56666667,4.96120143,5.00055813,5.00312336,-6.54416796e-05,-0.000274525186,0.000319582472,0.988741708,-0.000268461852,0.149595678,-0.00330096725,-0.000941177444,0.00153227712,-0.00189568879,-0.000197058068,-0.000313880913,1.70224264,5.05570579e-05,-0.00020877151,-6.20266843e-05
4.58333333,4.96120029,5.00055347,5.00312884,-6.85779561e-05,-0.000279520756,0.00032828214,0.988739784,-0.000278458251,0.149608051,-0.00331548832,-0.000930351487,0.0014991177,-0.0019027233,-8.71833823e-05,-0.000344956813,1.70220645,-0.000191674889,0.000179878059,0.000112440207
4.6,4.96119912,5.00054872,5.00313444,-6.99655227e-05,-0.000285010914,0.00033640581,0.988737825,-0.000288729107,0.149620659,-0.0033298999,-0.000964975569,0.00152752048,-0.00189466677,-2.7987203e-05,0.000685490706,1.70100153,-4.66596069e-05,-3.99600175e-05,-0.000144187223
4.61666667,4.96119795,5.00054415,5.00313987,-7.04109529e-05,-0.000274100991,0.000325352718,0.988735873,-0.00029903236,0.149633215,-0.00334450983,-0.000965236956,0.00152114849,-0.00191878191,0.000342889583,0.000155027235,1.7015784,-2.77035469e-05,-0.000143941805,-4.41935527e-05
4.63333333,4.96119687,5.00053963,5.00314526,-6.49536957e-05,-0.000271633655,0.000323480781,0.988733948,-0.000309362534,0.149645581,-0.00335918327,-0.000967213805,0.00149822239,-0.00192679584,0.000450869926,0.000274197819,1.70162731,-0.000162881494,-0.000220092337,2.72314963e-05
4.65,4.9611959,5.00053517,5.00315063,-5.77778779e-05,-0.000267269662,0.000322387268,0.988732067,-0.000319910726,0.149657659,-0.00337385342,-0.000993022153,0.0014630176,-0.00193031342,0.000730940792,-8.91927169e-05,1.70259451,-0.000187139207,-8.68394249e-05,5.80305277e-07
4.66666667,4.96119513,5.00053069,5.00315624,-4.61445939e-05,-0.000268689208,0.000336687096,0.988730202,-0.000330704048,0.149669621,-0.00338855998,-0.00102140523,0.00144900098,-0.00193903445,0.000939967737,0.000463228819,1.70095229,-6.31107153e-05,-0.00024146728,-0.000174148159
4.68333333,4.96119461,5.00052634,5.00316166,-3.11845428e-05,-0.000261316692,0.000324850328,0.988728384,-0.000341544476,0.149681267,-0.00340350755,-0.00102253497,0.00141055109,-0.00196846819,0.000708569779,0.000242847744,1.70163986,-0.000298100869,-0.000388283703,9.7443421e-05
4.7,4.96119428,5.00052205,5.00316705,-1.99073045e-05,-0.00025745165,0.000323956455,0.988726643,-0.000352793408,0.149692402,-0.00341838668,-0.00107202027,0.00134841453,-0.00196767633,0.000754150641,-0.000311235265,1.70273134,-0.000478381261,-0.000293370274,6.93249283e-05
4.71666667,4.96119415,5.00051767,5.00317273,-7.90462425e-06,-0.000262405113,0.000340434076,0.98872496,-0.000364682093,0.14970315,-0.00343327003,-0.00114768853,0.00130119869,-0.00197965959,0.00099356783,0.00025547715,1.7009781,-8.91640051e-05,-0.000194796427,-0.00019098197
4.73333333,4.96119428,5.00051337,5.00317821,7.9084989e-06,-0.000258339068,0.000329008047,0.988723314,-0.000376648896,0.149713642,-0.0034484216,-0.00115203117,0.00127015499,-0.00201288437,-0.000668713847,0.000514088885,1.70101486,-0.000161518719,-6.05092289e-05,-8.41988827e-05
4.75,4.96119424,5.0005092,5.00318351,-2.73441252e-06,-0.00025015709,0.000318167044,0.988721679,-0.000388810508,0.149724054,-0.0034637157,-0.00117255068,0.0012603763,-0.00203329203,-0.000205638458,-2.14727518e-05,1.70180994,-0.000207682001,-0.000260594664,0.000126794829
