x,y,z,ux,uy,uz
6.07349935,1.77465898,4.06668208,0.00459173322,-0.0136204064,1.00225008
1.53209411,8.95360737,8.88987106,-0.000754404813,0.000954952091,1.0065428
3.3188326,8.44019788,8.74017732,-0.00039787218,0.000829773024,1.00802469
2.81485292,6.95846193,5.94557082,-0.0091153644,0.00823961571,1.01386774
5.06844217,3.81748681,4.3280749,0.00738349557,-0.126798719,0.961297095
2.56618134,6.5921797,5.39056742,-0.0145042352,0.00941387936,1.01184261
4.59546828,5.33985933,8.22970377,0.0150166247,-0.0120593607,0.723805368
1.01761893,6.64028719,8.19906345,-0.00176527724,0.000784959644,1.0079366
1.20385204,2.60713504,6.44051901,-0.00417850167,-0.00276091136,1.00744402
7.98744971,3.02275973,7.3810813,0.00310917199,-0.00179258734,1.00976515
8.1547696,8.18332428,8.52675794,0.00114282966,0.00133043714,1.00747883
5.7849333,6.44358686,5.05694624,0.0302300006,0.0544940233,1.02416992
3.86039872,2.58372773,6.89676342,-0.00192479044,-0.00408653542,1.01256788
7.54451998,4.18513677,4.20821836,0.0237152725,-0.00764400512,1.00166214
4.90628169,2.52742234,4.31787111,-0.00101032108,-0.0295484476,1.00202692
2.4413956,3.37332143,3.42509403,-0.0132062323,-0.00835425034,0.997791409
6.05638703,2.95485548,5.52371606,0.0111643821,-0.0213432685,1.01973379
3.63686188,3.31952299,8.43875436,0.00523786992,0.006323535,0.980946124
5.08102478,1.02326762,7.16626324,0.000339280814,-0.00397055596,1.00908828
8.95143428,7.74082936,5.37409357,0.00497528166,0.00352947414,1.0055995
3.68635137,8.08562133,6.06112801,-0.00376287475,0.00876104832,1.01126707
6.22350365,7.19337285,4.49301602,0.0144954473,0.0255221464,1.00472605
5.99758131,4.90219234,4.27271706,0.154129833,-0.0150575116,0.927897453
4.78768879,4.79821928,7.55689063,0.0124506261,0.0126141384,0.630097091
1.24184975,8.3206997,3.22311949,-0.00416545197,0.00378450751,1.00164485
1.72844887,4.08101726,7.11035561,-0.00421625748,-0.00126323104,1.01062584
7.66245551,5.44896556,5.08614251,0.0226401091,0.00390569121,1.01133096
6.33934293,3.43607075,8.44686546,-0.00634220615,0.00736654364,0.973991215
1.93693766,8.76399579,8.17013652,-0.00122101977,0.00139256939,1.00705886
8.25315812,8.79366969,5.47933967,0.00358740985,0.00415857881,1.00547051
5.44838766,8.78062644,8.58795663,0.000170487911,0.000952010974,1.00817835
5.54735633,3.72002665,6.14652905,-0.00841887668,0.020295836,0.945456266
8.91243587,3.16313131,3.63014574,0.00755573064,-0.00339172594,1.00181568
8.7301675,8.0144354,6.57814309,0.00351018086,0.0027825553,1.00699914
4.95410196,6.45652411,4.70534474,-0.00262281671,0.0949837416,1.00803173
2.92803655,2.32047235,5.6676102,-0.00693599135,-0.00897748768,1.00998485
5.48387032,1.75548002,6.77765109,0.0010865666,-0.00586726144,1.01184511
2.29802119,3.65532476,7.58626398,-0.0016910769,-0.000956624746,1.00991547
4.61974863,3.49141583,8.2199314,0.00469690189,0.0188118499,0.918347776
4.5000298,8.61668767,8.03886381,-0.000216402113,0.00172387622,1.00893068
5.22796075,7.2398701,6.26246736,0.00113406405,0.0094457604,1.01696587
8.57304483,8.92153375,3.60700659,0.00350120291,0.00387075916,1.00233281
1.88885046,6.97276509,8.41072491,-0.00122589618,0.000692714006,1.00839806
2.93161156,5.24121459,3.37681838,-0.0265390538,0.00304432586,0.987783849
6.4291504,2.54180313,5.89483314,0.00684811547,-0.0115270726,1.01477969
7.44810319,5.96630954,7.68499859,-3.54461372e-05,-0.000315401703,1.00641751
8.4860604,6.56255496,8.08833437,0.00191118568,0.000820565969,1.00856161
1.23593141,8.3269945,7.23957369,-0.00223378465,0.00201379135,1.00667477
3.90346042,4.1170973,7.5306136,0.0210146345,0.0168230012,0.897526443
8.46597719,8.09600587,3.76450774,0.00532003492,0.00470226817,1.00242448
6.72349441,8.94692319,8.09933701,0.000829506665,0.00192087702,1.00788319
4.27805061,5.16688989,8.95434037,0.0170254298,-0.00362532958,0.791193604
4.48263447,4.35823757,3.03032255,-0.0152200945,-0.0188550279,0.95383805
2.86276935,2.27666628,7.0286368,-0.00286171585,-0.00364566594,1.0105716
1.08976664,7.37052284,5.76419037,-0.00525260344,0.00327330641,1.00651121
1.5823731,4.59496521,5.27794902,-0.012583591,-0.00157702528,1.00826502
8.36176716,7.7908441,7.11831769,0.0030997023,0.00259157643,1.00810742
6.57713822,2.55244927,5.46342595,0.00915972516,-0.0139482133,1.01249921
2.79596165,7.84912401,6.72549354,-0.00351642072,0.0045821853,1.01039004
2.31110837,5.19813976,5.54320898,-0.0184899159,0.00125488453,1.01454091
7.69701357,1.17241776,3.82326101,0.00417030603,-0.00553760305,1.00252032
4.23281441,6.08414588,8.55380526,0.0119397454,-0.0172448605,0.880546987
7.01975411,6.22296751,8.21671145,-0.00388365611,-0.00270662829,0.993883729
5.34875508,8.37732111,6.64270649,0.000630915165,0.0062132664,1.01130283
3.60964404,7.9773284,7.8156863,-0.000905413181,0.00168060698,1.00975168
8.22450835,3.51808786,3.00002685,0.00954517722,-0.00425761193,0.998976529
5.55339492,2.37970446,4.06764905,0.00487826765,-0.0232274383,1.00033772
8.70981241,1.92264501,8.80998884,0.00114642829,-0.000674318522,1.00688064
3.96652998,3.99257891,4.34896352,-0.0649578869,-0.0632211715,0.984202266
7.76558558,5.36066049,4.17692747,0.0225103498,0.00292015448,1.00165427
6.68173354,4.70591001,8.54353964,-0.0156377442,0.00259235501,0.937033117
4.93755399,1.75602065,5.68981858,-0.000158566982,-0.0122809,1.01099277
7.35662998,5.42980633,7.46074412,-0.00163605809,-0.00044510141,1.00360692
7.21429845,1.69572516,6.7976866,0.00305214897,-0.0039694868,1.00909019
2.6085097,7.30712823,5.20028802,-0.0100410134,0.00975017995,1.00864232
6.93200401,1.06276448,6.16766234,0.00282952562,-0.00500916317,1.00743032
2.70150656,8.32062577,4.44464905,-0.00561598688,0.00820706785,1.00405812
5.91938184,7.47878154,3.12250862,0.00594250485,0.0159346182,0.99440521
8.32951718,4.16233563,8.40119027,0.0010905154,-8.16732645e-05,1.0081569
4.007946,7.17796255,3.52954923,-0.00997184217,0.0219947118,0.993380845
5.77409357,7.92451939,3.48884071,0.00414967164,0.0154692568,0.99830246
5.66882529,5.43390545,5.45674803,-0.0651554912,-0.0425052233,0.6738832
6.63697857,4.95348848,7.54699945,-0.0195974521,0.000448675826,0.93979466
3.42391666,4.07068582,4.93056656,-0.047117468,-0.0278424956,1.01744139
3.72636088,2.55238019,6.32546026,-0.00445704162,-0.00866537541,1.01480913
4.36919848,4.21944283,5.58420667,0.0272845197,0.0338552333,0.840825915
5.02723062,1.07947495,6.50069859,0.000163208693,-0.00598495826,1.00907516
3.46109113,7.59934272,7.97715908,-0.000603683293,0.000564053655,1.00867629
4.39593391,5.49786202,3.30238054,-0.0276847333,0.0229570195,0.937917769
5.88203583,2.99840129,6.74408457,0.000555638224,-0.00113352016,1.00878692
7.81394653,2.90038183,4.21467001,0.0109983981,-0.00810286403,1.00309515
5.90724593,3.87830872,3.39422464,0.0242408663,-0.0296938755,0.969960749
6.96578041,7.63655849,6.79028037,0.00382914022,0.00485283323,1.01157033
5.03008478,2.66614955,3.35606843,0.000237219036,-0.0227173828,0.99176228
6.62835316,4.60156421,8.62804202,-0.0156556852,0.00362465531,0.932571948
2.99006331,7.50918043,6.54250286,-0.00443011522,0.00565617904,1.01231337
8.95018598,5.50764683,7.42023093,0.00351333246,0.000481680036,1.00893486
6.10666792,7.49704544,6.79127179,0.00245030969,0.00496134162,1.01368904
4.30849438,2.8926638,7.50130694,0.00144002959,0.00414308347,0.99661845
7.21380823,4.27325252,6.23990444,0.00975992158,-0.00315073878,1.01727104
4.74896615,3.18784007,6.96922844,0.00141519681,0.0104869548,0.980371773
1.46151166,1.01227573,5.99145934,-0.00268540531,-0.00311034545,1.00546992
7.87801178,2.62043397,6.43760898,0.00529003143,-0.00396702811,1.00955129
6.65704445,7.21602434,5.04375416,0.0133175179,0.0175925139,1.01036739
7.54867687,4.68933945,5.68390069,0.01822301,-0.00217872113,1.01688361
1.00448148,7.99970616,5.43041427,-0.00430994481,0.00338778645,1.00531733
8.14841854,8.56008265,7.3778193,0.00219422951,0.0023405347,1.00735533
6.19568064,1.18358619,8.07304738,0.000754270703,-0.00199961662,1.00862312
6.70763873,5.64545134,4.18789393,0.0506244488,0.018881062,0.992353141
4.16611123,5.05258309,7.84630982,0.0302458871,-0.0014647413,0.763913274
4.29074859,8.95645386,4.28462093,-0.00178860873,0.00992847048,1.00359857
4.27271963,7.74864164,3.84058541,-0.00519276783,0.0194034521,0.999258697
5.90630036,7.14313992,3.85336396,0.011683125,0.0272208005,0.99517113
4.7167264,8.46480051,7.75535886,-0.000291123986,0.00221412443,1.00957477
1.18173236,3.34041229,6.44438713,-0.00504590198,-0.00230276957,1.00822663
8.69165476,1.33194876,6.55281465,0.0028389506,-0.00245723128,1.00619411
8.54210235,8.45222246,4.13495918,0.00449183956,0.00443284772,1.0032078
6.69424751,8.44081475,5.07042126,0.00466858223,0.00949595682,1.00645339
7.73250056,4.16657587,3.64154941,0.0179748386,-0.00543766469,0.998120546
2.52419685,4.65839054,5.02432611,-0.0271024443,-0.0037526302,1.01191151
5.71318762,4.72827908,8.78770454,-0.0181885548,0.00711654499,0.78776741
6.26260638,2.64998806,4.90014337,0.0116699599,-0.0214529149,1.00964856
3.60359809,3.59348192,5.31793163,-0.0254491381,-0.0256666951,1.02256501
2.27241953,1.11306815,7.33303297,-0.00167636946,-0.00252580643,1.00721836
7.57270213,1.15791131,5.00069408,0.00424706936,-0.00573961064,1.0049839
8.41717889,2.99532289,5.02682049,0.00870170444,-0.00486426428,1.00600612
7.90556268,8.35038638,7.70822188,0.00183014944,0.00222950615,1.0078851
7.17885021,8.67754778,6.16007963,0.00317333266,0.00535630248,1.0076555
8.64985604,5.7320243,4.5187577,0.0118610524,0.0024458617,1.00456929
3.82241116,6.28753065,7.2499293,0.0102020092,-0.0119527094,0.96208781
1.66171771,3.51885508,5.57464,-0.00929992273,-0.00423077866,1.00852096
5.35323832,4.76057369,7.37300424,-0.0235325992,0.015914917,0.63144809
6.78537594,1.74320463,4.97407763,0.00571342185,-0.00997288153,1.00644124
6.92643729,5.84880034,4.88044195,0.0384359397,0.0166961141,1.01353991
7.4969415,3.27884619,8.86724576,-0.000790946186,0.000591488555,1.00500441
8.78169586,8.63613388,5.81734589,0.00333208963,0.00318635628,1.00550425
5.05902821,7.923781,3.58011559,0.000369630754,0.017515596,0.998261452
6.16009072,8.14903534,4.10617008,0.00521121919,0.0140336901,1.00243247
4.14824012,1.94654538,8.50206947,-3.09050083e-05,-0.00018703565,1.007496
7.26974831,4.15974951,7.06162424,0.00114667043,-0.000365065411,1.00917363
5.56785604,1.39294652,4.89264774,0.0019495599,-0.0119308271,1.00624871
7.86142101,2.77922781,6.11811032,0.00671496987,-0.00485398248,1.00968361
6.33507983,5.80129709,6.5907873,-0.0165089965,-0.0103858076,0.954840124
7.29478911,3.87583008,3.59006131,0.0201147087,-0.00983414799,0.995596111
2.43403565,7.6284103,6.18616802,-0.00531080738,0.00555180572,1.00990736
5.45406128,7.64654597,8.77279196,-0.000521343201,-0.00298849121,1.00013077
5.23890085,4.60773365,5.8281206,-0.052083116,0.0854748636,0.336538255
5.11392837,5.44275287,4.30367327,0.0638659745,0.246673748,0.628020227
5.98939281,6.25066817,8.18406034,-0.0114369616,-0.0146559067,0.924184084
3.96007657,2.1397508,5.16482275,-0.00578014553,-0.0160490721,1.00952899
5.99008597,2.49932246,6.16123408,0.00435646251,-0.0104678087,1.01609302
7.09546334,3.44803464,6.69721598,0.00478102639,-0.00336850062,1.0140686
5.15772282,7.96626363,5.65417571,0.000697262585,0.0146037526,1.01277089
2.22215784,1.19614634,7.83146617,-0.0013153404,-0.00184109062,1.00736201
1.57704313,7.45397139,5.46767304,-0.00644182786,0.00457498617,1.00680172
7.53456758,2.43270501,5.18897392,0.00840279087,-0.00828901678,1.00749433
3.91761128,7.41193926,6.30227064,-0.00411618128,0.00906966627,1.01588285
3.08036317,8.88375092,8.92331807,-0.000392470509,0.000904044136,1.00742471
2.28459606,2.20640733,4.3787325,-0.00739290938,-0.00764036551,1.00382352
8.80994797,5.91092516,7.4777192,0.00327555835,0.000866632909,1.0090183
3.98025171,5.93940519,5.70293857,-0.00245292857,0.00125168636,0.98309356
6.50933397,8.2249651,4.59278875,0.00561745837,0.0120129995,1.00504684
3.46363887,7.0715691,7.4178022,-0.000410135835,0.000125721097,1.0082525
8.82957298,2.91996124,7.95584016,0.00220021978,-0.000905029476,1.00774682
3.20390195,7.83278273,6.36021318,-0.00429661945,0.00673736259,1.01158392
3.00354884,3.64984527,3.14849477,-0.0160263255,-0.0108438954,0.991805077
5.00873,4.48811924,6.33300049,-0.00103798136,0.0687855631,0.499941051
5.46376201,3.17707773,6.99231042,-0.00219085068,0.0086519029,0.984959066
1.59979589,2.74754443,5.77196435,-0.00624965504,-0.00434937142,1.00755668
1.81944938,6.7597465,8.77646503,-0.000724371523,0.000409765169,1.00788319
1.90491582,6.23779433,7.36111268,-0.00325585157,0.00121121854,1.01047599
4.50027677,2.64147385,3.15219794,-0.00398175791,-0.0189157315,0.992061794
6.44510868,3.03743852,5.89106158,0.00959828869,-0.0128354616,1.01866162
4.09537973,8.69554287,4.03191751,-0.00266460702,0.0109001603,1.00265133
3.06297729,4.46040767,7.45869541,0.00838739425,0.00200135633,0.984560549
4.39707926,2.10889344,5.65967949,-0.00304878503,-0.0143570341,1.01271653
6.53609267,6.5577194,3.11124703,0.0150555894,0.0151094571,0.989309847
1.70016763,1.53970803,7.29152897,-0.00210765749,-0.00226197578,1.00719726
2.20600167,7.93270365,8.07934844,-0.0014408268,0.00161051191,1.00846434
5.29175946,8.66495487,4.75708385,0.000899016857,0.0119850338,1.00562632
4.42890822,8.54434302,5.45512372,-0.00172059983,0.0107866041,1.00852132
4.05798848,6.15030679,8.59159408,0.0116811804,-0.0147528313,0.906210005
4.09628139,6.86436345,6.5062449,-0.00130328536,0.0021747537,1.00948691
3.72346112,3.67674747,4.90025783,-0.0382063277,-0.039742332,1.01632226
1.72036962,1.07931873,4.86292727,-0.00350821391,-0.00431810133,1.00428128
7.95900077,1.71405048,5.43350191,0.00494740531,-0.00516888686,1.00620115
5.52860408,5.4332381,3.72157073,0.0577078499,0.046608597,0.891493618
5.55112763,1.65185469,5.58962274,0.00196476281,-0.0114393197,1.0098592
6.27903917,4.4426172,3.30740898,0.032831043,-0.0143808536,0.969313204
6.23595851,7.2465747,6.43689152,0.00443182886,0.00742113218,1.01573193
5.83450211,5.39845088,5.61633651,-0.0584599115,-0.0282900818,0.775379121
6.71208064,7.48519205,8.85081963,-0.00040544197,-0.000826673582,1.00495327
8.90214431,1.15498282,6.59370327,0.00253152102,-0.00216306001,1.00589657
1.03560179,4.1291304,3.88084628,-0.00944022089,-0.00202443451,1.00221157
2.87852051,7.26148949,7.89307148,-0.000987954438,0.000863172114,1.00933242
4.29064464,7.61980446,4.34010952,-0.00637911633,0.0234105065,1.00319207
2.46585484,7.76818202,4.65128662,-0.00788999349,0.00874748826,1.0049895
1.95649787,3.31508011,3.43535206,-0.0106342249,-0.00593116134,0.999712467
5.6993864,1.59963357,7.87800617,0.000671688467,-0.00204336084,1.00968933
6.95946135,3.12555896,8.4747578,-0.00154631957,0.00154236704,1.00265813
6.88234447,6.42939457,5.9696709,0.0123406574,0.00896802545,1.01896155
3.48075352,3.69232574,7.64191704,0.00748032704,0.00621894188,0.9806059
3.4543017,7.1351113,7.77297816,0.000322829932,-0.000711698085,1.00613904
3.39160145,7.50306377,4.73319589,-0.010628242,0.0166242272,1.00683045
7.13092302,5.07162288,8.76245268,-0.00863889977,-0.000530697405,0.975639343
3.33543449,8.87908126,8.92025519,-0.00045177713,0.000884341076,1.0076009
1.8335665,7.83551192,6.58924912,-0.00386400893,0.003474053,1.00818717
2.00482416,3.50814685,3.21822836,-0.0109586343,-0.00544530526,0.99865371
5.74837558,2.62895445,3.86547548,0.00784271955,-0.0247054324,0.996949732
5.96458418,7.80187276,4.09107651,0.00640447065,0.0183567405,1.00161767
6.86815185,1.68011185,8.39334877,0.00100509077,-0.00123345107,1.00850523
6.45740713,6.66772145,4.28848836,0.0249795429,0.0283869207,1.00024712
7.27818567,4.95412667,6.34657226,0.00808028877,-0.000150382519,1.01591945
3.111385,2.1173011,8.53928802,-0.000366616994,-0.000629104674,1.00814962
4.5622582,4.96950749,6.69634571,0.046768833,0.0039010942,0.538481176
5.95356869,3.44603666,5.86938098,0.00774695724,-0.012411613,1.01783681
4.79848625,7.55974024,7.72172733,3.31923366e-05,-0.00124061853,1.00536776
4.84977733,8.6641853,4.40507873,-0.000543370843,0.0123322681,1.00411129
2.24226017,1.55105668,5.24574361,-0.00459521264,-0.00584373251,1.00579679
1.64063014,7.78234815,8.54623431,-0.00125656277,0.000995069742,1.00764084
2.83196851,3.56114286,8.263301,0.00229502469,0.00126050599,1.00127733
2.06535184,1.46890818,4.9151409,-0.00447617844,-0.00558440015,1.00477457
2.33501706,2.31964048,5.73821377,-0.00623853877,-0.00638337806,1.00847304
7.92008256,6.90939166,7.97092586,0.00177232549,0.00117883831,1.00917137
2.14387887,8.92449945,5.79609876,-0.00301492214,0.00422880799,1.00592494
2.45587524,8.86598638,4.23673827,-0.0039005056,0.00617391616,1.00339675
3.56033657,8.43272346,5.06892759,-0.00437765196,0.0103858374,1.00672412
3.10448684,1.2250367,7.21094737,-0.00167648867,-0.00322648883,1.00840747
3.08126382,5.96519752,8.10296428,0.00679395348,-0.00389491953,0.984190166
1.19990432,6.79867548,5.4113168,-0.00717186555,0.00340660848,1.00661409
8.93780699,3.90946668,8.52933972,0.0015524663,-0.000264775008,1.00790119
5.56027098,2.88806465,4.03932532,0.00919607654,-0.0344164409,0.995642066
1.82603737,1.13506829,8.91118758,-0.000771354884,-0.000963132828,1.00683165
8.85592426,6.49171872,8.27462346,0.00182584673,0.000870164484,1.0080291
1.26408486,5.85750861,8.81344639,-0.000918213278,0.000218831003,1.00784934
6.70749259,3.74003795,8.35111565,-0.00698997453,0.00513117947,0.979605138
4.85506701,7.41310573,7.48319246,-2.25119293e-05,-0.00168522261,1.00447237
7.62780698,5.63155254,6.30653124,0.00963553786,0.00233435817,1.01540518
8.68334267,4.50204674,6.32141025,0.0072610788,-0.00095050782,1.00963783
5.21532212,1.59060799,3.42560593,0.000711023808,-0.0124010481,0.999664664
1.18020975,2.49323786,7.91770058,-0.00178972259,-0.00128918327,1.00758243
7.83477959,1.29544733,8.04436987,0.00155087188,-0.00142714381,1.00739729
2.58282333,3.61975218,8.38986136,0.00138461962,0.000628937036,1.00395596
2.94124138,6.5396721,6.32716418,-0.00771650299,0.00562411547,1.01606679
4.03168071,2.42605183,6.39603683,-0.00320833549,-0.00844557956,1.01467133
4.71014595,3.39666708,3.5201092,-0.0068795383,-0.0385358147,0.976286352
7.60317874,3.52551196,3.17183256,0.0125999525,-0.00707180426,0.996964276
1.81850999,1.79597655,4.70171414,-0.00525406003,-0.00548024103,1.00431895
2.76450052,2.79515658,4.86045696,-0.0120603591,-0.0119242445,1.00708926
5.18714197,2.78384266,3.11296779,0.00174151361,-0.0206819363,0.989824772
5.48665084,3.57624616,7.89650357,-0.00723646209,0.0206897277,0.912500262
6.38254817,3.9008537,8.532002,-0.0116897635,0.00905131735,0.944538891
1.98744947,5.75892021,3.28664224,-0.0138473213,0.00352153182,0.997834265
5.49467045,3.08324103,5.66579011,0.00600562245,-0.0231261589,1.0232805
5.60914187,2.40863831,6.24327644,0.00256162137,-0.0101783164,1.01602066
4.00708495,2.65895638,4.82330073,-0.010732878,-0.0254625268,1.00897443
4.86174773,7.32770185,5.57678895,-0.00117081776,0.0227174759,1.0193851
5.71000043,5.50944041,6.27436107,-0.058996994,-0.0417180546,0.705976427
8.73067441,2.52333689,5.95732596,0.005244378,-0.00329658389,1.00685573
7.9816925,7.07032564,7.30732995,0.00327526778,0.00236450508,1.00982261
3.89020697,3.09935937,7.38768111,0.00218429789,0.003666576,0.997591376
1.09083695,5.7087587,8.1582935,-0.00194694474,0.000263899565,1.00840855
5.17217544,5.28749302,4.14097089,0.0815275311,0.135155529,0.647374809
1.53036574,1.61444848,3.95500499,-0.00453278422,-0.00456788018,1.00273275
4.42483276,7.03378198,7.52426558,0.00157384947,-0.00663025677,0.990895748
7.14934876,7.4971305,7.05516037,0.00330128521,0.00369609892,1.01122189
8.325397,3.0268092,6.55930309,0.00530355051,-0.00283198804,1.00915873
5.29722401,6.80037687,3.84556163,0.00746489316,0.0435572565,0.985251486
6.20464494,7.80580721,3.54105248,0.006447386,0.0146504268,0.998671651
3.89844674,5.36753959,7.32247187,0.0339416973,-0.0114690252,0.83733362
8.7918339,7.18414951,8.93431692,0.000926543027,0.000760562718,1.00740361
7.29878663,8.19253951,4.00682181,0.00609430671,0.00851946883,1.00260055
5.688098,7.75527547,6.31710569,0.00232484937,0.00913503766,1.01462448
1.54073966,7.90025187,5.74761555,-0.00477373227,0.00406807289,1.00655007
3.60430049,7.6648862,4.54929256,-0.0090771094,0.0172542408,1.00526655
6.50403224,8.15389837,5.42807907,0.00516381487,0.0107029099,1.00894785
1.4794692,2.29714421,3.81261737,-0.00615094602,-0.00475193933,1.00235736
1.41802505,1.87574645,3.36451396,-0.00482490286,-0.00422094762,1.00167906
1.69593047,5.73939756,8.52719372,-0.000735010952,0.00015520677,1.00790524
7.59398945,2.66078618,5.6267977,0.00833543763,-0.00720430166,1.00936604
5.96428905,2.32407115,4.43733401,0.00749825686,-0.0205890313,1.00419545
6.41817715,3.29388183,7.46374352,-0.00280798227,0.00335077196,0.997914255
2.23698281,7.93976045,7.56532148,-0.0020724535,0.00220528431,1.00879824
8.21283075,8.47564009,3.31196823,0.00440287963,0.00477939658,1.00161791
5.06452884,6.62943905,7.84975001,-0.000779982656,-0.0189130679,0.933719575
4.60069548,1.01197623,5.5045467,-0.000833462924,-0.00857856497,1.00734031
7.27090457,8.34923905,6.47573065,0.00338860974,0.00492130779,1.00860965
8.97834719,2.81647307,6.1821562,0.0049418509,-0.00255320966,1.00704479
4.8975694,6.28135234,6.34279201,0.00271141902,-0.0358668901,0.898553729
5.27534043,3.3633476,8.9470565,-0.00268555805,0.0148466844,0.928853333
7.73886965,6.18939719,7.81493342,0.00126352534,0.000400509685,1.00892973
2.29760908,4.74017544,3.18330774,-0.0166625157,-0.00160292909,0.99494487
7.76581623,7.34976783,5.64087387,0.00801898167,0.00668373704,1.00887167
2.09102411,2.48775871,5.76752801,-0.0064426437,-0.00559996814,1.00826991
6.16102045,6.50653535,7.8377386,-0.00702410936,-0.00975957885,0.967930794
8.48094286,5.88420622,4.22241682,0.0126343369,0.00325399637,1.00322843
5.1350761,7.77611493,7.93850298,-5.2139163e-05,-0.000539675355,1.00698936
1.37949651,4.93910689,3.36052723,-0.0110712983,-0.00030997768,0.99994725
8.3740202,2.09727078,8.75817534,0.00123849884,-0.000717148185,1.00736666
2.33389641,6.57171922,5.63536595,-0.0116307475,0.00690253451,1.01166105
4.16562682,2.87307295,6.21979623,-0.0038382113,-0.00991318002,1.01705217
1.71179406,8.96488718,3.94122122,-0.0034198314,0.00443024188,1.0028038
7.13144971,2.67058333,4.87248218,0.0115124024,-0.0123421438,1.0072372
1.89170817,3.52842637,6.34234095,-0.00688234344,-0.00344282761,1.01079547
3.57127478,4.51920376,3.32960486,-0.0329490639,-0.0111432523,0.972600877
3.40039325,7.53004352,4.94990244,-0.0100778267,0.0158785284,1.00861371
2.87371881,1.62638287,4.89569153,-0.0052334629,-0.00835309178,1.00555313
4.15783247,7.52910806,8.7087049,0.000736422837,-0.0028350763,0.999870658
1.32971349,5.40298748,3.30770758,-0.0104474239,0.00115251914,1.00000143
2.00506361,5.73849324,4.825213,-0.0174566358,0.00434622914,1.00705755
5.32016357,4.59265575,7.56155499,-0.0178825893,0.0224785097,0.670417488
4.06639402,4.81379069,7.27956931,0.0399549156,0.0080129914,0.773667037
7.35857543,7.43715418,4.69339739,0.0104149058,0.0107541531,1.00561368
5.02422044,6.75645483,6.68600995,-3.05324793e-05,-0.0104036964,0.981564105
8.19396998,6.93719814,7.92178813,0.00199103355,0.00128201395,1.00889897
2.8383649,8.03119279,3.90388187,-0.00677768141,0.0094124116,1.00198996
8.62263601,2.18747799,6.15006016,0.00456039608,-0.00318704918,1.00687993
4.2946041,3.20357743,3.36072064,-0.010489665,-0.0268184692,0.98463732
7.27729476,6.13983261,4.58410089,0.0254729092,0.0128028952,1.00598502
1.84063084,7.57907713,7.20092168,-0.00294240564,0.00245611183,1.00866151
1.45997892,4.51818939,3.36717386,-0.011263378,-0.00159869716,0.999820769
2.95630147,4.17275869,4.05377555,-0.0326565914,-0.0132947825,0.995606661
6.98712296,1.6191502,5.12649001,0.00514915213,-0.0084519051,1.00639248
2.59946258,4.01826291,3.69922723,-0.0211087689,-0.00862510875,0.996172309
6.07750699,6.98805323,5.66465461,0.0108621344,0.0193492342,1.02056491
5.70759231,7.21473393,3.70944461,0.00852852315,0.0265051238,0.993843496
5.93377341,1.34935959,7.58301678,0.0008225739,-0.00296157412,1.00946522
8.75426575,3.80863577,3.45690836,0.00931059197,-0.00278018601,1.00099194
6.60454229,5.36871068,7.3085608,-0.0187684298,-0.0044593513,0.946175039
7.25452989,8.28865369,4.07578208,0.00567658991,0.00850442424,1.00284648
7.6135995,7.75756178,7.12872641,0.00315344706,0.0032611303,1.00944912
8.7233685,7.08996398,6.16380329,0.00544590876,0.00308394805,1.00775063
8.44559272,3.67372878,4.75448593,0.0113338605,-0.00423941016,1.00545144
2.50674844,8.05025009,3.1819756,-0.00568888709,0.00698414072,1.00041318
6.67000678,8.17875224,6.05385918,0.00407418236,0.00772461109,1.00997186
8.51071983,4.82036526,5.11482985,0.0129082575,-0.000617310405,1.00743151
8.84033813,5.55237045,8.73047227,0.00117863342,0.000161860138,1.00788152
7.62244121,6.97687303,7.14806249,0.00358120725,0.00267669559,1.01099944
6.50073279,1.62341829,3.32902981,0.00431672856,-0.0095188804,1.00026035
4.4244882,6.77634521,8.45318796,0.0035938397,-0.0123780333,0.956317723
3.82903713,4.31340104,5.93096564,0.0147063229,0.0086902976,0.953488946
1.63155111,3.13285827,4.84445408,-0.00934378058,-0.00533089414,1.00552011
4.47907398,5.48185532,6.69099575,0.0424105376,-0.0389667638,0.647784531
1.5904623,1.56768274,4.7018914,-0.00455477461,-0.00460682809,1.0041033
5.58772197,5.07962293,6.16017715,-0.0842910856,-0.0105970763,0.516153336
8.54770808,7.63428925,8.30289956,0.00146033987,0.00133046694,1.00769639
4.00798906,3.01480934,3.43422299,-0.0114306025,-0.0228460953,0.990225255
5.93286098,4.96226379,6.35554719,-0.0664896071,0.00270977989,0.741724432
1.4353026,6.39919114,6.72227013,-0.0050996542,0.00191210583,1.0094099
2.00263269,1.04105602,3.68577745,-0.00357437879,-0.00480301306,1.00229931
6.32515035,7.6799963,6.02036223,0.00520788133,0.0104033686,1.01357484
4.13816399,5.32342824,6.25529966,0.0655911565,-0.0246589221,0.734392464
7.35252477,6.7745376,4.44347439,0.0164641105,0.0124955736,1.00429332
1.15696841,3.88184307,4.81486023,-0.00955720991,-0.00281788595,1.0052048
6.54999154,1.48695633,5.36247367,0.00406574458,-0.0088169463,1.00745261
2.4854547,1.08536045,8.40298861,-0.000935405493,-0.00135100633,1.00743604
6.49890939,1.44165269,3.16859173,0.00366408378,-0.00852389634,1.00020278
6.98817445,5.49770096,5.31231369,0.0337134823,0.00829590857,1.02204728
1.79622478,1.56974522,8.64878487,-0.0009611696,-0.00103581697,1.00725579
